"Gene","Spearman_rho","p_value","FDR","Absolute_Spearman_rho","Direction","Stage16B_Strong_Gene"
"PRMT1",0.244689203549562,2.14258334776131e-92,4.50839592454936e-91,0.244689203549562,"Increasing",TRUE
"PAXBP1",0.244408226777223,3.50862653337662e-92,7.37562445391719e-91,0.244408226777223,"Increasing",TRUE
"ZKSCAN1",0.244322850301244,4.07538095705415e-92,8.55869606238486e-91,0.244322850301244,"Increasing",TRUE
"EBNA1BP2",0.24418705087173,5.17075318337688e-92,1.0848541387648e-90,0.24418705087173,"Increasing",TRUE
"NUP107",0.244150522439649,5.51254690949723e-92,1.15544266454156e-90,0.244150522439649,"Increasing",TRUE
"NAA35",0.244033187632379,6.77038960193979e-92,1.41771433428216e-90,0.244033187632379,"Increasing",FALSE
"TXNDC17",0.243967717781804,7.59273636062492e-92,1.58837398599327e-90,0.243967717781804,"Increasing",TRUE
"EIPR1",0.243960481857741,7.68952920165396e-92,1.6070669830536e-90,0.243960481857741,"Increasing",TRUE
"ZNF503",0.243949713657253,7.83585535862501e-92,1.63606603188296e-90,0.243949713657253,"Increasing",FALSE
"TUBG1",0.243924476640577,8.18976769365523e-92,1.70830965115723e-90,0.243924476640577,"Increasing",TRUE
"HENMT1",0.2437693053326,1.0744441415028e-91,2.23902969121269e-90,0.2437693053326,"Increasing",TRUE
"EMC6",0.243674923800758,1.26724837671162e-91,2.63826950103451e-90,0.243674923800758,"Increasing",TRUE
"MRPL51",0.243665150938069,1.28908617273741e-91,2.681150355424e-90,0.243665150938069,"Increasing",TRUE
"SERBP1",0.243636736443981,1.35473460836556e-91,2.8149822006519e-90,0.243636736443981,"Increasing",TRUE
"SLURP1",0.243600369513219,1.44364321209592e-91,2.99491353007044e-90,0.243600369513219,"Increasing",TRUE
"SDF2",0.243600188534775,1.44409990667904e-91,2.99491353007044e-90,0.243600188534775,"Increasing",TRUE
"MBD4",0.24342290511613,1.96835952930477e-91,4.07825977260556e-90,0.24342290511613,"Increasing",TRUE
"PTMA",0.243338306395365,2.28166490572303e-91,4.722871514624e-90,0.243338306395365,"Increasing",TRUE
"THBS3",0.243090236165727,3.51729152099961e-91,7.2735569156748e-90,0.243090236165727,"Increasing",FALSE
"BCL2L12",0.24303197395804,3.8933280882868e-91,8.04348183440515e-90,0.24303197395804,"Increasing",TRUE
"RBMS1",0.242818813594354,5.64432790438895e-91,1.16498496670339e-89,0.242818813594354,"Increasing",TRUE
"RDH11",0.242785538245887,5.98103381158768e-91,1.23330286897338e-89,0.242785538245887,"Increasing",FALSE
"STAU1",0.242740759939266,6.46596179753489e-91,1.33202511386777e-89,0.242740759939266,"Increasing",TRUE
"UBA2",0.242734387641063,6.5380864731956e-91,1.34560046367388e-89,0.242734387641063,"Increasing",TRUE
"DRG1",0.242724542384049,6.65110037245228e-91,1.36755736487815e-89,0.242724542384049,"Increasing",FALSE
"VAMP5",0.242540223475586,9.16585403953127e-91,1.88283370526873e-89,0.242540223475586,"Increasing",TRUE
"PDIA3",0.242490157159707,9.99964932635514e-91,2.05215975254069e-89,0.242490157159707,"Increasing",TRUE
"NTN4",-0.242420295233285,1.12909979926082e-90,2.31497596413912e-89,0.242420295233285,"Decreasing",TRUE
"PRADC1",0.242112018446262,1.9287948339391e-90,3.95082998686484e-89,0.242112018446262,"Increasing",FALSE
"RPP38",0.241898133823453,2.79536670926998e-90,5.72044266925418e-89,0.241898133823453,"Increasing",TRUE
"SSBP1",0.241897439030771,2.79873658555008e-90,5.72192030404325e-89,0.241897439030771,"Increasing",TRUE
"HIST1H4C",0.241892667163668,2.82199077370052e-90,5.76400951036561e-89,0.241892667163668,"Increasing",TRUE
"JRK",0.241890733521395,2.83146854138037e-90,5.77790700464871e-89,0.241890733521395,"Increasing",FALSE
"CHMP1B",0.24176230458694,3.53750809293175e-90,7.21184432908066e-89,0.24176230458694,"Increasing",FALSE
"WDR46",0.241707355901323,3.89087377397858e-90,7.92476741335316e-89,0.241707355901323,"Increasing",TRUE
"HPF1",0.241544673108108,5.15711348405713e-90,1.04939004134157e-88,0.241544673108108,"Increasing",TRUE
"PHF20L1",0.241530965373516,5.28095607122885e-90,1.07357912228839e-88,0.241530965373516,"Increasing",TRUE
"CBX1",0.241474434580885,5.82380877114934e-90,1.18282431902761e-88,0.241474434580885,"Increasing",TRUE
"NMB",0.241468974760963,5.87909797440922e-90,1.1929324622252e-88,0.241468974760963,"Increasing",TRUE
"ASCC1",0.241356089457388,7.14713266477408e-90,1.44886995202409e-88,0.241356089457388,"Increasing",FALSE
"AK5",-0.241189396860845,9.53459488379234e-90,1.93104588040068e-88,0.241189396860845,"Decreasing",TRUE
"HOXB2",0.24093080715415,1.49034668358606e-89,3.01557975957817e-88,0.24093080715415,"Increasing",TRUE
"EMC8",0.240877498099029,1.63398846375538e-89,3.30313290007051e-88,0.240877498099029,"Increasing",TRUE
"HSPD1",0.240827367164963,1.78163712490971e-89,3.59824095974755e-88,0.240827367164963,"Increasing",TRUE
"A2ML1",0.240816570544763,1.81513762345165e-89,3.66247656795427e-88,0.240816570544763,"Increasing",FALSE
"SHARPIN",0.240727800564131,2.11549888007595e-89,4.26454578343669e-88,0.240727800564131,"Increasing",TRUE
"STOML2",0.240584669994219,2.70759242132797e-89,5.45303562207805e-88,0.240584669994219,"Increasing",TRUE
"CMTM8",0.240575356275304,2.75140526402637e-89,5.5361143161648e-88,0.240575356275304,"Increasing",TRUE
"FSCN1",0.240533196081066,2.95874470640045e-89,5.94776494002918e-88,0.240533196081066,"Increasing",TRUE
"PSMA2",0.240443292364414,3.45438950258929e-89,6.93767259767235e-88,0.240443292364414,"Increasing",TRUE
"KEAP1",0.240282648975633,4.55502618608739e-89,9.13965792770181e-88,0.240282648975633,"Increasing",TRUE
"LCP1",-0.240273104385965,4.63046846689034e-89,9.28241406025048e-88,0.240273104385965,"Decreasing",TRUE
"MOB4",0.240177333480816,5.45997755863751e-89,1.09351357777717e-87,0.240177333480816,"Increasing",TRUE
"TALDO1",0.240147493149834,5.74755160460765e-89,1.15004250162566e-87,0.240147493149834,"Increasing",TRUE
"GJB6",0.240135571635364,5.86661924458038e-89,1.17278114593323e-87,0.240135571635364,"Increasing",TRUE
"YBX3",-0.240122560927811,5.99937428896938e-89,1.19821144532928e-87,0.240122560927811,"Decreasing",TRUE
"C12orf10",0.240035867752341,6.96377055546484e-89,1.38953907390208e-87,0.240035867752341,"Increasing",FALSE
"PFKP",0.239875786431491,9.16889974869408e-89,1.82785907351733e-87,0.239875786431491,"Increasing",TRUE
"FAM32A",0.239761749696917,1.1152479834968e-88,2.22124506206136e-87,0.239761749696917,"Increasing",TRUE
"CD99",0.239724719817317,1.18844870582598e-88,2.36485971757821e-87,0.239724719817317,"Increasing",TRUE
"GART",0.239559876317893,1.57698593036099e-88,3.13511186339475e-87,0.239559876317893,"Increasing",TRUE
"PLEKHA3",0.239474562078578,1.82545041167687e-88,3.62573376804569e-87,0.239474562078578,"Increasing",TRUE
"RNF24",0.239364189347158,2.205659066007e-88,4.37688635596063e-87,0.239364189347158,"Increasing",FALSE
"CAMK2G",0.239269218679832,2.59541386742247e-88,5.14558657568804e-87,0.239269218679832,"Increasing",FALSE
"ADRM1",0.239153609694553,3.16365927532967e-88,6.26642318422311e-87,0.239153609694553,"Increasing",TRUE
"TOR3A",0.239117749840045,3.36395908250385e-88,6.65706554696962e-87,0.239117749840045,"Increasing",TRUE
"NWD1",0.23906931730752,3.65470331419584e-88,7.22581323145215e-87,0.23906931730752,"Increasing",TRUE
"ATP1A1",0.239063205140625,3.69313271221286e-88,7.29511863902375e-87,0.239063205140625,"Increasing",TRUE
"NINJ2",0.238999776398032,4.11651626515549e-88,8.12401063835709e-87,0.238999776398032,"Increasing",TRUE
"ARF3",0.238845335021573,5.36092022110568e-88,1.05702085746436e-86,0.238845335021573,"Increasing",TRUE
"RABGGTB",0.2388266353682,5.53506436308888e-88,1.0903622687908e-86,0.2388266353682,"Increasing",TRUE
"RAB18",0.238825417933896,5.54659559766986e-88,1.09163871462337e-86,0.238825417933896,"Increasing",TRUE
"PFDN5",0.238733757440166,6.48725239818895e-88,1.27560986646827e-86,0.238733757440166,"Increasing",TRUE
"RNF181",0.2387136579619,6.71391103461623e-88,1.31897834052779e-86,0.2387136579619,"Increasing",TRUE
"DONSON",0.238636272014975,7.66278470639e-88,1.50402159405166e-86,0.238636272014975,"Increasing",TRUE
"NDUFS4",0.238628537909954,7.76467452047667e-88,1.52263717230037e-86,0.238628537909954,"Increasing",TRUE
"ICAM1",-0.238609787789495,8.01733361976547e-88,1.57075774726321e-86,0.238609787789495,"Decreasing",TRUE
"DCTN3",0.238110253122329,1.87965878472177e-87,3.67929586393456e-86,0.238110253122329,"Increasing",TRUE
"MZT1",0.238053861569381,2.06918277806006e-87,4.04660993971746e-86,0.238053861569381,"Increasing",TRUE
"TMEM108",0.238006229987229,2.24403315685267e-87,4.38458919706929e-86,0.238006229987229,"Increasing",TRUE
"SDHAF2",0.237961511879108,2.42157317427534e-87,4.72720833749684e-86,0.237961511879108,"Increasing",FALSE
"OLFML2B",0.237934113527937,2.53720067350183e-87,4.94845727025042e-86,0.237934113527937,"Increasing",FALSE
"RPS14",0.237817648637326,3.09339357660944e-87,6.02779397570153e-86,0.237817648637326,"Increasing",TRUE
"UBAC2",0.23752611994365,5.07809692675148e-87,9.88627698982877e-86,0.23752611994365,"Increasing",TRUE
"RPL22",-0.237468090916473,5.60421394795217e-87,1.09007257799502e-85,0.237468090916473,"Decreasing",TRUE
"INSIG1",0.237423747584266,6.04259221565593e-87,1.17428433255688e-85,0.237423747584266,"Increasing",TRUE
"MRPL57",0.237355311505419,6.78718721942785e-87,1.31779978267597e-85,0.237355311505419,"Increasing",TRUE
"C8orf76",0.237349808981286,6.85088739347942e-87,1.3289737573886e-85,0.237349808981286,"Increasing",FALSE
"PCLAF",0.237278019229599,7.73869390105706e-87,1.49984910494926e-85,0.237278019229599,"Increasing",TRUE
"MYL9",-0.237056379818752,1.12704121244036e-86,2.18237998215378e-85,0.237056379818752,"Decreasing",TRUE
"CRYL1",0.236917694696395,1.42566228456104e-86,2.75815236968345e-85,0.236917694696395,"Increasing",FALSE
"LHX3",0.236825352820737,1.66704167686848e-86,3.22225139866975e-85,0.236825352820737,"Increasing",TRUE
"THUMPD3",0.236713401881247,2.01493850159243e-86,3.89122618582773e-85,0.236713401881247,"Increasing",TRUE
"INO80C",0.236685801503915,2.11129614196797e-86,4.07367050249355e-85,0.236685801503915,"Increasing",FALSE
"SAR1A",0.236598156671051,2.44880429385888e-86,4.72066554775115e-85,0.236598156671051,"Increasing",TRUE
"CWH43",0.236577262843166,2.53690250422276e-86,4.88613753264295e-85,0.236577262843166,"Increasing",FALSE
"SEPHS1",0.236568991175179,2.57264676684414e-86,4.95056960209278e-85,0.236568991175179,"Increasing",TRUE
"ZNF791",0.236511835146676,2.83374406532035e-86,5.44815028928584e-85,0.236511835146676,"Increasing",FALSE
"SOX4",0.23648924738777,2.94406887912908e-86,5.65522919804261e-85,0.23648924738777,"Increasing",TRUE
"DHFR",0.236459606133223,3.0953686173718e-86,5.94057866975175e-85,0.236459606133223,"Increasing",TRUE
"CS",0.23644867664439,3.15309243856003e-86,6.04599180100109e-85,0.23644867664439,"Increasing",TRUE
"VPS26A",0.236191529485062,4.86869543401958e-86,9.32735002918112e-85,0.236191529485062,"Increasing",TRUE
"MRPS21",0.236178601864394,4.97613236624199e-86,9.5247316593879e-85,0.236178601864394,"Increasing",TRUE
"C6orf89",0.236174209263232,5.01317326162806e-86,9.58713930829933e-85,0.236174209263232,"Increasing",FALSE
"ARMCX6",0.236063407378915,6.04413311394315e-86,1.15485160559073e-84,0.236063407378915,"Increasing",TRUE
"EPB41L4A-AS1",0.235991692333662,6.82151472999741e-86,1.30223439324421e-84,0.235991692333662,"Increasing",TRUE
"MXRA5",0.235978038433342,6.98044720692848e-86,1.33139862437533e-84,0.235978038433342,"Increasing",FALSE
"EPHX3",0.235942297429053,7.41417706634265e-86,1.41287801061433e-84,0.235942297429053,"Increasing",FALSE
"ATP5F1E",-0.235922446983538,7.66657127917285e-86,1.4596881528011e-84,0.235922446983538,"Decreasing",TRUE
"NIT2",0.235878680439026,8.25373370787714e-86,1.57009846326782e-84,0.235878680439026,"Increasing",TRUE
"TTC32",0.235835112749185,8.88275208013559e-86,1.68826976650598e-84,0.235835112749185,"Increasing",FALSE
"HLA-C",-0.235563082736102,1.40462331825668e-85,2.6673031553187e-84,0.235563082736102,"Decreasing",TRUE
"AL031058.1",0.23554299246517,1.45293916003247e-85,2.75662996034254e-84,0.23554299246517,"Increasing",FALSE
"BLOC1S1",0.235454737184036,1.685591844768e-85,3.19523155837162e-84,0.235454737184036,"Increasing",TRUE
"CMC1",0.235438817299996,1.7313515478058e-85,3.27909789203185e-84,0.235438817299996,"Increasing",FALSE
"MMP7",-0.235179757864539,2.67645524006597e-85,5.06464078264673e-84,0.235179757864539,"Decreasing",TRUE
"DCUN1D1",0.235060871175628,3.26811929951099e-85,6.17883272637204e-84,0.235060871175628,"Increasing",TRUE
"HDAC1",0.235044995127603,3.35642644489061e-85,6.34024261137116e-84,0.235044995127603,"Increasing",TRUE
"FRMD4B",0.234975849280385,3.76962960643358e-85,7.11455858471875e-84,0.234975849280385,"Increasing",TRUE
"MAIP1",0.234959064291143,3.87735800343605e-85,7.3114927097952e-84,0.234959064291143,"Increasing",FALSE
"TOB2",0.234847682505386,4.67428310359984e-85,8.8065612788834e-84,0.234847682505386,"Increasing",FALSE
"PDCL3",0.234725943774273,5.7331553656483e-85,1.07921156316777e-83,0.234725943774273,"Increasing",TRUE
"OGFRL1",0.234622690704472,6.81658363493496e-85,1.28203979417706e-83,0.234622690704472,"Increasing",TRUE
"PSORS1C2",0.234573506932314,7.40221896025292e-85,1.39097349331361e-83,0.234573506932314,"Increasing",FALSE
"CHAF1B",0.23455590785674,7.62374263115229e-85,1.4313560231034e-83,0.23455590785674,"Increasing",TRUE
"NAGK",0.234427344664335,9.45556040162782e-85,1.77373837047897e-83,0.234427344664335,"Increasing",FALSE
"USF2",0.234369478648414,1.04174495320102e-84,1.95248121757797e-83,0.234369478648414,"Increasing",TRUE
"TMED9",0.234270206311244,1.23002805958395e-84,2.30337143566805e-83,0.234270206311244,"Increasing",TRUE
"FKBP7",0.234254941764456,1.26184688650172e-84,2.36091006210409e-83,0.234254941764456,"Increasing",FALSE
"ITGB4",-0.234231393710109,1.31254968881479e-84,2.45365041308715e-83,0.234231393710109,"Decreasing",TRUE
"CA9",0.234209153906811,1.36229940879717e-84,2.54445032187613e-83,0.234209153906811,"Increasing",TRUE
"LYPD3",0.234030254592419,1.83728997084576e-84,3.42865598186329e-83,0.234030254592419,"Increasing",TRUE
"IL1R2",0.23385817229253,2.44922538608614e-84,4.56667477077838e-83,0.23385817229253,"Increasing",FALSE
"YME1L1",0.23366664514601,3.37184607312988e-84,6.28151669313247e-83,0.23366664514601,"Increasing",TRUE
"LAMTOR4",0.233650977382615,3.46114499155833e-84,6.44232069488161e-83,0.233650977382615,"Increasing",TRUE
"DCBLD2",0.233639894182036,3.52573443448853e-84,6.55689510579148e-83,0.233639894182036,"Increasing",FALSE
"PRKCI",0.233628060220299,3.59602633129221e-84,6.68186835934864e-83,0.233628060220299,"Increasing",TRUE
"SMIM15",0.233615226112915,3.67383927363164e-84,6.82058992295358e-83,0.233615226112915,"Increasing",TRUE
"G3BP2",0.233493131333211,4.50339199412105e-84,8.35350223115502e-83,0.233493131333211,"Increasing",TRUE
"AC109322.1",0.233431330126949,4.99201519587525e-84,9.25192524724393e-83,0.233431330126949,"Increasing",TRUE
"ADIPOR1",0.233430165127054,5.00171662587928e-84,9.26196197817063e-83,0.233430165127054,"Increasing",TRUE
"TNFAIP3",-0.23342050079254,5.08292374700538e-84,9.40427929561526e-83,0.23342050079254,"Decreasing",TRUE
"EIF4E2",0.233391913486219,5.33091338834509e-84,9.85466538256095e-83,0.233391913486219,"Increasing",FALSE
"ID2",0.233382436401603,5.41575953016956e-84,1.00029541407662e-82,0.233382436401603,"Increasing",TRUE
"GATD3A",0.233340336984676,5.80924030518424e-84,1.07205536289523e-82,0.233340336984676,"Increasing",FALSE
"PGM1",0.233304818698614,6.16329502897578e-84,1.13642325576934e-82,0.233304818698614,"Increasing",FALSE
"TMF1",0.233033056861077,9.68856455410295e-84,1.78490946303636e-82,0.233033056861077,"Increasing",TRUE
"BACE2",0.233020321193606,9.89599219466211e-84,1.82157062458814e-82,0.233020321193606,"Increasing",TRUE
"PDCD2L",0.232956248017357,1.10086898543666e-83,2.02466202342862e-82,0.232956248017357,"Increasing",TRUE
"CDC42",-0.232895354143933,1.21815519304439e-83,2.23846375184432e-82,0.232895354143933,"Decreasing",TRUE
"BHLHE40",0.232808255121474,1.40788847397743e-83,2.58491673089653e-82,0.232808255121474,"Increasing",TRUE
"HMCES",0.232704184343375,1.67359135020789e-83,3.07014508302143e-82,0.232704184343375,"Increasing",TRUE
"NME1",0.232672752612766,1.76326795274588e-83,3.231910132217e-82,0.232672752612766,"Increasing",TRUE
"SDF4",0.232641399452273,1.85749287747024e-83,3.40173060018067e-82,0.232641399452273,"Increasing",TRUE
"VPS28",0.232566462271704,2.10354040037399e-83,3.84906926774614e-82,0.232566462271704,"Increasing",TRUE
"MRPL20",0.232551725970436,2.15562036788722e-83,3.94102843908991e-82,0.232551725970436,"Increasing",TRUE
"FANCL",0.23253443430605,2.21837297561521e-83,4.05232797996997e-82,0.23253443430605,"Increasing",TRUE
"COL4A1",-0.232470189606321,2.46789914340787e-83,4.50433281157467e-82,0.232470189606321,"Decreasing",TRUE
"ST20",0.232433431303933,2.62305851909509e-83,4.78348477617257e-82,0.232433431303933,"Increasing",FALSE
"TEX30",0.232315099777294,3.19170049908447e-83,5.8155689532222e-82,0.232315099777294,"Increasing",TRUE
"CRYZL1",0.232306295108482,3.23862541614127e-83,5.89609900950403e-82,0.232306295108482,"Increasing",FALSE
"NAA20",0.232276544261042,3.40233244588965e-83,6.18892290872688e-82,0.232276544261042,"Increasing",TRUE
"TMEM56",0.232234061441386,3.65050175141159e-83,6.63476390647641e-82,0.232234061441386,"Increasing",FALSE
"PCMTD1",0.232148399340039,4.20713641835759e-83,7.64001831938719e-82,0.232148399340039,"Increasing",TRUE
"TRIM22",-0.231975076607104,5.60551499543459e-83,1.01708798531773e-81,0.231975076607104,"Decreasing",TRUE
"GRSF1",0.231799366368745,7.49645424497277e-83,1.35904678048542e-81,0.231799366368745,"Increasing",TRUE
"RNPEP",0.231707441196654,8.72686002702131e-83,1.58078327899355e-81,0.231707441196654,"Increasing",TRUE
"PPFIA3",0.231494363775679,1.24089688965932e-82,2.24587787148559e-81,0.231494363775679,"Increasing",FALSE
"SNX3",0.231490952005345,1.24790719261363e-82,2.25667568471803e-81,0.231490952005345,"Increasing",TRUE
"XAF1",-0.231063746479041,2.5247432460463e-82,4.56184795543985e-81,0.231063746479041,"Decreasing",TRUE
"FMC1",0.231052160856716,2.57340434736189e-82,4.64588704649042e-81,0.231052160856716,"Increasing",TRUE
"KLHDC2",0.2310044296225,2.78394225625436e-82,5.02178565589788e-81,0.2310044296225,"Increasing",TRUE
"SRGN",-0.230945052871213,3.0699690673731e-82,5.53311355679171e-81,0.230945052871213,"Decreasing",TRUE
"SSRP1",0.23089551906133,3.3308694258589e-82,5.99834069106756e-81,0.23089551906133,"Increasing",TRUE
"MT-ND2",-0.230835618337012,3.67607001243707e-82,6.61447734960574e-81,0.230835618337012,"Decreasing",TRUE
"ELF5",0.230831107851439,3.70346341287062e-82,6.65822332380483e-81,0.230831107851439,"Increasing",TRUE
"NCAPD3",0.230636891633041,5.09771802930184e-82,9.15724743251977e-81,0.230636891633041,"Increasing",TRUE
"PRELID3B",0.230553521840973,5.84660802252424e-82,1.04937873228197e-80,0.230553521840973,"Increasing",TRUE
"ECSIT",0.230464936138488,6.76285910137162e-82,1.21282477328333e-80,0.230464936138488,"Increasing",TRUE
"PPP1R2",0.230461143458264,6.80513417476762e-82,1.21939427459974e-80,0.230461143458264,"Increasing",TRUE
"RRP1B",0.230392895638427,7.61251307282093e-82,1.36293626763596e-80,0.230392895638427,"Increasing",TRUE
"OS9",0.230193940913593,1.05531253196697e-81,1.88785627614291e-80,0.230193940913593,"Increasing",TRUE
"ALG2",0.230186894728933,1.06758504073335e-81,1.9082309950577e-80,0.230186894728933,"Increasing",FALSE
"ACADM",0.230164513803618,1.10751818655143e-81,1.97797256292367e-80,0.230164513803618,"Increasing",TRUE
"VGLL4",0.229942781284525,1.5931702612754e-81,2.84297352156577e-80,0.229942781284525,"Increasing",TRUE
"RAB5B",0.229767895123077,2.12174006734374e-81,3.78306954251636e-80,0.229767895123077,"Increasing",TRUE
"EPRS",0.22973041876955,2.25601849513619e-81,4.01917227369274e-80,0.22973041876955,"Increasing",TRUE
"POLR1C",0.22971349585329,2.31939884666722e-81,4.12868279048424e-80,0.22971349585329,"Increasing",FALSE
"TRMT1",0.229615244212484,2.72405830958744e-81,4.84501235145552e-80,0.229615244212484,"Increasing",FALSE
"TKFC",0.229567540587034,2.94519474365992e-81,5.23401796138905e-80,0.229567540587034,"Increasing",FALSE
"VPS29",0.229522795120036,3.16885614516947e-81,5.62686781406017e-80,0.229522795120036,"Increasing",TRUE
"ACAP2",0.229492195516729,3.3314818050071e-81,5.91078175748797e-80,0.229492195516729,"Increasing",TRUE
"BRWD1",0.229437871614209,3.64095961726321e-81,6.45456417793748e-80,0.229437871614209,"Increasing",TRUE
"LINC00665",0.229433365691962,3.66788164909573e-81,6.49696085548842e-80,0.229433365691962,"Increasing",TRUE
"RRP1",0.229380153469236,4.00123127902892e-81,7.08162227189312e-80,0.229380153469236,"Increasing",TRUE
"GPX7",0.229181898333859,5.53172801794316e-81,9.78237663402224e-80,0.229181898333859,"Increasing",FALSE
"OFD1",0.229106203695829,6.25939941094656e-81,1.10601489182792e-79,0.229106203695829,"Increasing",TRUE
"GON7",0.229039526224176,6.9790223511835e-81,1.23216236118526e-79,0.229039526224176,"Increasing",TRUE
"SUPT5H",0.228904297715315,8.70161304237594e-81,1.53503557425097e-79,0.228904297715315,"Increasing",TRUE
"IL17RC",0.228886087294374,8.96388971097124e-81,1.58001351267609e-79,0.228886087294374,"Increasing",FALSE
"HNRNPA2B1",0.228851052446736,9.49085244863494e-81,1.6715348118582e-79,0.228851052446736,"Increasing",TRUE
"GMCL1",0.228804696105569,1.02358618114832e-80,1.80127828783511e-79,0.228804696105569,"Increasing",FALSE
"S100A13",0.228760055093828,1.10083505497422e-80,1.93564243596362e-79,0.228760055093828,"Increasing",TRUE
"ZDHHC12",0.228731743573922,1.15281124332548e-80,2.02538625758241e-79,0.228731743573922,"Increasing",TRUE
"PRELP",0.228620240587522,1.38242567709279e-80,2.42682525442527e-79,0.228620240587522,"Increasing",TRUE
"EIF2A",0.228593949020122,1.44289842414606e-80,2.53092816118476e-79,0.228593949020122,"Increasing",TRUE
"RARRES3",-0.228583890565403,1.46672499132423e-80,2.57063479825764e-79,0.228583890565403,"Decreasing",TRUE
"NMI",0.2284067914072,1.95672336983543e-80,3.42664441022233e-79,0.2284067914072,"Increasing",TRUE
"URB1-AS1",0.228355239102859,2.12788678423562e-80,3.72337112609973e-79,0.228355239102859,"Increasing",FALSE
"ENSA",0.228347362603934,2.15532151536055e-80,3.76832507661339e-79,0.228347362603934,"Increasing",TRUE
"POLR2L",-0.228216863910412,2.66476352350087e-80,4.65525786118463e-79,0.228216863910412,"Decreasing",TRUE
"PLEKHB1",0.228200465263304,2.73674184025673e-80,4.77713983586009e-79,0.228200465263304,"Increasing",FALSE
"ACO2",0.228194579063216,2.76304809110693e-80,4.81916620248755e-79,0.228194579063216,"Increasing",FALSE
"MYL6B",0.228049071264884,3.49988274290216e-80,6.09939242533191e-79,0.228049071264884,"Increasing",FALSE
"ARV1",0.227977368746654,3.93203713498083e-80,6.84700422940658e-79,0.227977368746654,"Increasing",TRUE
"PREB",0.227974154909401,3.95260645302606e-80,6.87728063203649e-79,0.227974154909401,"Increasing",TRUE
"TM2D1",0.227809158224019,5.16618087473761e-80,8.98159040250039e-79,0.227809158224019,"Increasing",TRUE
"MPG",0.227684005745207,6.32866838867423e-80,1.09937720160169e-78,0.227684005745207,"Increasing",FALSE
"COPG1",0.227589941578004,7.37097472324994e-80,1.27941175718419e-78,0.227589941578004,"Increasing",FALSE
"OSBPL8",0.227569898656219,7.61428986429851e-80,1.32058430150474e-78,0.227569898656219,"Increasing",FALSE
"OAZ2",0.227532438233787,8.09071964517734e-80,1.40208862495816e-78,0.227532438233787,"Increasing",FALSE
"CAND1",0.227403285104501,9.97297267188755e-80,1.72689054038053e-78,0.227403285104501,"Increasing",TRUE
"VANGL1",0.227302670151215,1.17368314830407e-79,2.03068797716982e-78,0.227302670151215,"Increasing",FALSE
"PPIB",0.22729197311856,1.19417563660016e-79,2.06449084055435e-78,0.22729197311856,"Increasing",TRUE
"SERTAD3",0.227238742970032,1.30157703937697e-79,2.24836769152169e-78,0.227238742970032,"Increasing",FALSE
"S100A8",-0.227196000051372,1.39474816884861e-79,2.40738881220595e-78,0.227196000051372,"Decreasing",TRUE
"DAXX",0.227163232439282,1.47065253958749e-79,2.53637680610421e-78,0.227163232439282,"Increasing",TRUE
"C1R",-0.227145041908765,1.51455338210035e-79,2.61000786181727e-78,0.227145041908765,"Decreasing",TRUE
"CD55",0.227122737433268,1.57016979155113e-79,2.70369475660716e-78,0.227122737433268,"Increasing",TRUE
"HNRNPA1P48",0.227104005846155,1.61844701015854e-79,2.78460508674571e-78,0.227104005846155,"Increasing",TRUE
"MDH2",0.227091204417084,1.65228882848825e-79,2.84056973616795e-78,0.227091204417084,"Increasing",TRUE
"FAM96B",0.227074232871655,1.6982448048198e-79,2.917255185386e-78,0.227074232871655,"Increasing",TRUE
"RNF168",0.226989617293756,1.94709565205776e-79,3.34207601596253e-78,0.226989617293756,"Increasing",TRUE
"KDELC2",0.22696675468779,2.02036155520312e-79,3.46508041332852e-78,0.22696675468779,"Increasing",FALSE
"PCNT",0.22692469296086,2.16240746606324e-79,3.7057593450933e-78,0.22692469296086,"Increasing",FALSE
"C1QBP",0.226886660979455,2.29939564697216e-79,3.93739619105137e-78,0.226886660979455,"Increasing",TRUE
"MAFF",-0.226853690153297,2.42513500760454e-79,4.14941943898132e-78,0.226853690153297,"Decreasing",TRUE
"CYP27A1",0.226784237715602,2.71287833949716e-79,4.63807760415614e-78,0.226784237715602,"Increasing",FALSE
"WDR83",0.226740081903082,2.91326660536832e-79,4.97673449343948e-78,0.226740081903082,"Increasing",FALSE
"SDHAF3",0.226656252579946,3.33518565595263e-79,5.69299858018454e-78,0.226656252579946,"Increasing",FALSE
"BICDL2",0.226631473774998,3.47118777469267e-79,5.92047101902988e-78,0.226631473774998,"Increasing",FALSE
"UBE2E1",0.226584641344702,3.74351460511795e-79,6.3799172410567e-78,0.226584641344702,"Increasing",TRUE
"CCDC115",0.226513269764731,4.20004358579466e-79,7.15232008581738e-78,0.226513269764731,"Increasing",FALSE
"TBX22",0.226476793335824,4.45438582908307e-79,7.57947069027442e-78,0.226476793335824,"Increasing",TRUE
"A1BG",0.226468142208808,4.51692711159929e-79,7.67984224088598e-78,0.226468142208808,"Increasing",TRUE
"PFDN2",0.226357376367008,5.39945277029521e-79,9.17312691557228e-78,0.226357376367008,"Increasing",TRUE
"MRPL22",0.225735848886274,1.46716454811756e-78,2.49060690375651e-77,0.225735848886274,"Increasing",TRUE
"PKP1",0.22569696342145,1.56169462083392e-78,2.64899691964058e-77,0.22569696342145,"Increasing",TRUE
"MPHOSPH10",0.225684236916541,1.59393274302146e-78,2.70155973150539e-77,0.225684236916541,"Increasing",TRUE
