"SYMBOL","ENTREZID"
"NLRP2","55655"
"GP6","51206"
"RDH13","112724"
"EPS8L1","54869"
"PPP1R12C","54776"
"TNNT1","7138"
"TNNI3","7137"
"DNAAF3","352909"
"SYT5","6861"
"PTPRH","5794"
"TMEM86B","255043"
"PPP6R1","22870"
"HSPBP1","23640"
"BRSK1","84446"
"TMEM150B","284417"
"KMT5C","84787"
"COX6B2","125965"
"IL11","3589"
"TMEM238","388564"
"RPL28","6158"
"UBE2S","27338"
"ISOC2","79763"
"ZNF628","89887"
"NAT14","57106"
"SSC5D","284297"
"ZNF579","163033"
"FIZ1","84922"
"ZNF524","147807"
"ZNF865","100507290"
"ZNF784","147808"
"ZNF580","51157"
"ZNF581","51545"
"CCDC106","29903"
"U2AF2","11338"
"EPN1","29924"
"ZNF787","126208"
"ZNF444","55311"
"ZSCAN5A","79149"
"EDDM13","100506374"
"ZNF582","147948"
"ZNF583","147949"
"ZNF667","63934"
"ZNF667-AS1","100128252"
"ZNF471","57573"
"ZFP28","140612"
"ZNF470","388566"
"ZNF71","58491"
"ZIM2-AS1","101929059"
"ZIM2","23619"
"PEG3","5178"
"MIMT1","100073347"
"ZNF264","9422"
"AURKC","6795"
"ZNF805","390980"
"ZNF460-AS1","105372476"
"ZNF460","10794"
"ZNF543","125919"
"ZNF304","57343"
"ZNF547","284306"
"TRAPPC2B","10597"
"ZNF548","147694"
"ZNF17","7565"
"ZNF749","388567"
"ZNF772","400720"
"ZNF419","79744"
"ZNF773","374928"
"ZNF549","256051"
"ZNF550","162972"
"ZNF416","55659"
"ZIK1","284307"
"ZNF530","348327"
"ZNF134","7693"
"ZNF211","10520"
"ZNF551","90233"
"ZNF154","7710"
"ZNF671","79891"
"ZNF776","284309"
"ZNF586","54807"
"ZNF552","79818"
"ZNF587B","100293516"
"ZNF814","730051"
"ZNF587","84914"
"ZNF417","147687"
"ZNF418","147686"
"ZNF256","10172"
"C19orf18","147685"
"ZNF606","80095"
"ZNF135","7694"
"ZSCAN18","65982"
"ZNF329","79673"
"ZNF274","10782"
"ZNF544","27300"
"ZNF8","7554"
"ERVK3-1","105372481"
"ZSCAN22","342945"
"A1BG","1"
"A1BG-AS1","503538"
"ZNF497","162968"
"ZNF837","116412"
"RPS5","6193"
"LINC02560","110806301"
"ZNF584","201514"
"ZNF132","7691"
"ZNF324B","388569"
"ZNF324","25799"
"ZNF446","55663"
"SLC27A5","10998"
"ZBTB45","84878"
"TRIM28","10155"
"CHMP2A","27243"
"UBE2M","9040"
"MZF1-AS1","100131691"
"MZF1","7593"
"PCDH11Y","83259"
"IL17RA","23765"
"TMEM121B","27439"
"LINC01664","100996342"
"HDHD5","27440"
"HDHD5-AS1","100130717"
"ADA2","51816"
"CECR3","27442"
"CECR2","27443"
"SLC25A18","83733"
"ATP6V1E1","529"
"BCL2L13","23786"
"BID","637"
"LINC00528","200298"
"MICAL3","57553"
"LINC01634","100192420"
"PEX26","55670"
"TUBA8","51807"
"USP18","11274"
"GGTLC3","728226"
"TMEM191B","728229"
"DGCR6","8214"
"DGCR2","9993"
"ESS2","8220"
"LINC01311","100652736"
"SLC25A1","6576"
"CLTCL1","8218"
"HIRA","7290"
"C22orf39","128977"
"MRPL40","64976"
"UFD1","7353"
"CDC45","8318"
"CLDN5","7122"
"LINC00895","150185"
"TBX1","6899"
"GNB1L","54584"
"RTL10","79680"
"TXNRD2","10587"
"COMT","1312"
"ARVCF","421"
"TANGO2","128989"
"DGCR8","54487"
"TRMT2A","27037"
"RANBP1","5902"
"ZDHHC8","29801"
"LINC00896","150197"
"RTN4R","65078"
"DGCR6L","85359"
"ZNF74","7625"
"SCARF2","91179"
"KLHL22","84861"
"MED15","51586"
"PI4KA","5297"
"SNAP29","9342"
"CRKL","1399"
"LINC01637","101928891"
"AIFM3","150209"
"LZTR1","8216"
"THAP7","80764"
"THAP7-AS1","439931"
"P2RX6","9127"
"LRRC74B","400891"
"HIC2","23119"
"TMEM191C","645426"
"UBE2L3","7332"
"YDJC","150223"
"CCDC116","164592"
"SDF2L1","23753"
"PPIL2","23759"
"YPEL1","29799"
"MAPK1","5594"
"PPM1F","9647"
"TOP3B","8940"
"IGLVIV-64","28760"
"IGLV8-61","28774"
"IGLV4-60","28785"
"IGLV6-57","28778"
"IGLV1-51","28820"
"IGLV9-49","28773"
"IGLV1-47","28822"
"IGLV5-45","28781"
"IGLV1-44","28823"
"IGLV7-43","28776"
"ZNF280B","140883"
"ZNF280A","129025"
"PRAME","23532"
"GGTLC2","91227"
"IGLV3-27","28791"
"IGLV3-25","28793"
"IGLV3-21","28796"
"IGLV3-19","28797"
"IGLV3-16","28799"
"IGLV2-14","28815"
"IGLV3-10","28803"
"IGLV3-9","28804"
"IGLV2-8","28817"
"IGLV3-1","28809"
"IGLL5","100423062"
"IGLC2","3538"
"IGLC3","3539"
"IGLC5","3541"
"IGLC6","3542"
"IGLC7","28834"
"RSPH14","27156"
"GNAZ","2781"
"RAB36","9609"
"BCR","613"
"LINC01659","101929374"
"IGLL1","3543"
"RGL4","266747"
"ZNF70","7621"
"VPREB3","29802"
"C22orf15","150248"
"CHCHD10","400916"
"MMP11","4320"
"SMARCB1","6598"
"DERL3","91319"
"SLC2A11","66035"
"MIF","4282"
"MIF-AS1","284889"
"GSTT2B","653689"
"DDTL","100037417"
"DDT","1652"
"CABIN1","23523"
"SUSD2","56241"
"GGT5","2687"
"SPECC1L","23384"
"ADORA2A-AS1","646023"
"UPB1","51733"
"GUCD1","83606"
"SNRPD3","6634"
"GGT1","2678"
"LRRC75B","388886"
"SGSM1","129049"
"KIAA1671","85379"
"CRYBB3","1417"
"CRYBB2","1415"
"LRP5L","91355"
"GRK3","157"
"ASPHD2","57168"
"HPS4","89781"
"SRRD","402055"
"TFIP11","24144"
"TPST2","8459"
"CRYBB1","1414"
"CRYBA4","1413"
"MIAT","440823"
"MIATNB","102724827"
"MN1","4330"
"PITPNB","23760"
"TTC28","23331"
"CHEK2","11200"
"HSCB","150274"
"CCDC117","150275"
"XBP1","7494"
"ZNRF3","84133"
"ZNRF3-AS1","100874123"
"C22orf31","25770"
"KREMEN1","83999"
"EMID1","129080"
"RHBDD3","25807"
"EWSR1","2130"
"GAS2L1","10634"
"RASL10A","10633"
"AP1B1","162"
"RFPL1S","10740"
"NEFH","4744"
"THOC5","8563"
"NIPSNAP1","8508"
"NF2","4771"
"CABP7","164633"
"ZMAT5","55954"
"UQCR10","29796"
"ASCC2","84164"
"MTMR3","8897"
"LIF","3976"
"OSM","5008"
"CASTOR1","652968"
"TBC1D10A","83874"
"SF3A1","10291"
"CCDC157","550631"
"RNF215","200312"
"SEC14L2","23541"
"MTFP1","51537"
"SEC14L4","284904"
"SEC14L6","730005"
"GAL3ST1","9514"
"PES1","23481"
"TCN2","6948"
"SLC35E4","339665"
"DUSP18","150290"
"OSBP2","23762"
"MORC2-AS1","150291"
"MORC2","22880"
"SMTN","6525"
"SELENOM","140606"
"INPP5J","27124"
"PLA2G3","50487"
"RNF185","91445"
"LIMK2","3985"
"PIK3IP1","113791"
"PATZ1","23598"
"LINC01521","54944"
"DRG1","4733"
"EIF4ENIF1","56478"
"SFI1","9814"
"PISD","23761"
"PRR14L","253143"
"DEPDC5","9681"
"YWHAH","7533"
"SLC5A1","6523"
"RFPL3S","10737"
"RTCB","51493"
"FBXO7","25793"
"SYN3","8224"
"TIMP3","7078"
"LARGE1","9215"
"HMGXB4","10042"
"TOM1","10043"
"HMOX1","3162"
"MCM5","4174"
"RASD2","23551"
"MB","4151"
"APOL6","80830"
"RBFOX2","23543"
"APOL3","80833"
"APOL4","80832"
"APOL2","23780"
"APOL1","8542"
"MYH9","4627"
"TXN2","25828"
"FOXRED2","80020"
"EIF3D","8664"
"IFT27","11020"
"PVALB","5816"
"NCF4","4689"
"CSF2RB","1439"
"TST","7263"
"MPST","4357"
"KCTD17","79734"
"TMPRSS6","164656"
"IL2RB","3560"
"C1QTNF6","114904"
"SSTR3","6753"
"RAC2","5880"
"CYTH4","27128"
"MFNG","4242"
"CARD10","29775"
"CDC42EP1","11135"
"LGALS2","3957"
"GGA1","26088"
"SH3BP1","23616"
"LGALS1","3956"
"NOL12","79159"
"TRIOBP","11078"
"GCAT","23464"
"ANKRD54","129138"
"EIF3L","51386"
"MICALL1","85377"
"C22orf23","84645"
"POLR2F","5435"
"SOX10","6663"
"PICK1","9463"
"SLC16A8","23539"
"BAIAP2L2","80115"
"PLA2G6","8398"
"MAFF","23764"
"TMEM184B","25829"
"CSNK1E","1454"
"TPTEP2-CSNK1E","102800317"
"KDELR3","11015"
"DDX17","10521"
"DMC1","11144"
"FAM227A","646851"
"CBY1","25776"
"TOMM22","56993"
"JOSD1","9929"
"GTPBP1","9567"
"SUN2","25777"
"DNAL4","10126"
"NPTXR","23467"
"CBX6","23466"
"APOBEC3A","200315"
"APOBEC3B","9582"
"APOBEC3B-AS1","100874530"
"APOBEC3C","27350"
"APOBEC3D","140564"
"APOBEC3F","200316"
"APOBEC3G","60489"
"APOBEC3H","164668"
"CBX7","23492"
"PDGFB","5155"
"RPL3","6122"
"SYNGR1","9145"
"TAB1","10454"
"MGAT3","4248"
"MIEF1","54471"
"ATF4","468"
"RPS19BP1","91582"
"CACNA1I","8911"
"GRAP2","9402"
"FAM83F","113828"
"TNRC6B","23112"
"ADSL","158"
"SGSM3","27352"
"MCHR1","2847"
"SLC25A17","10478"
"ST13","6767"
"XPNPEP3","63929"
"RBX1","9978"
"EP300","2033"
"L3MBTL2","83746"
"CHADL","150356"
"RANGAP1","5905"
"ZC3H7B","23264"
"TEF","7008"
"TOB2","10766"
"PHF5A","84844"
"ACO2","50"
"POLR3H","171568"
"CSDC2","27254"
"PMM1","5372"
"DESI1","27351"
"XRCC6","2547"
"SNU13","4809"
"MEI1","150365"
"CCDC134","79879"
"SREBF2","6721"
"SHISA8","440829"
"TNFRSF13C","115650"
"CENPM","79019"
"WBP2NL","164684"
"NAGA","4668"
"PHETA2","150368"
"SMDT1","91689"
"NDUFA6","4700"
"CYP2D6","1565"
"TCF20","6942"
"OGFRP1","388906"
"LINC01315","102723775"
"NFAM1","150372"
"RRP7A","27341"
"SERHL2","253190"
"POLDIP3","84271"
"CYB5R3","1727"
"ATP5MGL","267020"
"A4GALT","53947"
"ARFGAP3","26286"
"PACSIN2","11252"
"TTLL1","25809"
"BIK","638"
"MCAT","27349"
"TSPO","706"
"TTLL12","23170"
"SCUBE1","80274"
"EFCAB6","64800"
"SULT4A1","25830"
"PNPLA3","80339"
"SAMM50","25813"
"PARVB","29780"
"PARVG","64098"
"SHISAL1","85352"
"RTL6","84247"
"PRR5","55615"
"PRR5-ARHGAP8","553158"
"ARHGAP8","23779"
"PHF21B","112885"
"NUP50-DT","100506714"
"NUP50","10762"
"KIAA0930","23313"
"UPK3A","7380"
"FAM118A","55007"
"SMC1B","27127"
"RIBC2","26150"
"FBLN1","2192"
"ATXN10","25814"
"WNT7B","7477"
"PRR34","55267"
"PRR34-AS1","150381"
"MIRLET7BHG","400931"
"PPARA","5465"
"CDPF1","150383"
"TTC38","55020"
"GTSE1-DT","150384"
"GTSE1","51512"
"TRMU","55687"
"CELSR1","9620"
"GRAMD4","23151"
"CERK","64781"
"TBC1D22A","25771"
"LINC01644","101927722"
"LINC00898","400932"
"LINC01310","100128946"
"BRD1","23774"
"ZBED4","9889"
"ALG12","79087"
"CRELD2","79174"
"PIM3","415116"
"MLC1","23209"
"PANX2","56666"
"TRABD","80305"
"SELENOO","83642"
"TUBGCP6","85378"
"HDAC10","83933"
"MAPK12","6300"
"MAPK11","5600"
"PLXNB2","23654"
"DENND6B","414918"
"PPP6R2","9701"
"SBF1","6305"
"ADM2","79924"
"MIOX","55586"
"LMF2","91289"
"NCAPH2","29781"
"TYMP","1890"
"KLHDC7B","113730"
"SYCE3","644186"
"CPT1B","1375"
"CHKB","1120"
"CHKB-DT","100144603"
"MAPK8IP2","23542"
"ARSA","410"
"SHANK3","85358"
"ACR","49"
"RABL2B","11158"
"LINC01667","441058"
"TPTE","7179"
"RBM11","54033"
"HSPA13","6782"
"SAMSN1","64092"
"NRIP1","8204"
"USP25","29761"
"MIR99AHG","388815"
"LINC01549","100505929"
"CXADR","1525"
"BTG3","10950"
"C21orf91","54149"
"CHODL","140578"
"TMPRSS15","5651"
"MIR548XHG","101927797"
"NCAM2","4685"
"LINC01684","105372751"
"LINC00158","54072"
"MIR155HG","114614"
"MRPL39","54148"
"JAM2","58494"
"ATP5PF","522"
"GABPA","2551"
"APP","351"
"CYYR1","116159"
"ADAMTS1","9510"
"ADAMTS5","11096"
"LINC00113","54088"
"LTN1","26046"
"RWDD2B","10069"
"USP16","10600"
"CCT8","10694"
"MAP3K7CL","56911"
"BACH1","571"
"BACH1-AS1","106478962"
"BACH1-IT2","100874322"
"CLDN8","9073"
"TIAM1","7074"
"SOD1","6647"
"SCAF4","57466"
"HUNK","30811"
"MIS18A","54069"
"MIS18A-AS1","100874202"
"URB1","9875"
"URB1-AS1","84996"
"EVA1C","59271"
"TCP10L","140290"
"CFAP298","56683"
"SYNJ1","8867"
"PAXBP1-AS1","100506215"
"PAXBP1","94104"
"IFNAR2","3455"
"IL10RB-DT","100288432"
"IL10RB","3588"
"IFNAR1","3454"
"IFNGR2","3460"
"TMEM50B","757"
"DNAJC28","54943"
"GART","2618"
"SON","6651"
"DONSON","29980"
"CRYZL1","9946"
"ITSN1","6453"
"ATP5PO","539"
"LINC00649","100506334"
"MRPS6","64968"
"SLC5A3","6526"
"LINC00310","114036"
"KCNE1","3753"
"RCAN1","1827"
"CLIC6","54102"
"LINC01426","100506385"
"RUNX1","861"
"LINC01436","100996609"
"SETD4","54093"
"CBR1","873"
"CBR3","874"
"MORC3","23515"
"CHAF1B","8208"
"CLDN14","23562"
"SIM2","6493"
"HLCS","3141"
"RIPPLY3","53820"
"PIGP","51227"
"TTC3","7267"
"DSCR9","257203"
"VPS26C","10311"
"DYRK1A","1859"
"KCNJ6","3763"
"KCNJ15","3772"
"ERG","2078"
"ETS2","2114"
"PSMG1","8624"
"BRWD1","54014"
"BRWD1-AS2","103091865"
"HMGN1","3150"
"LCA5L","150082"
"SH3BGR","6450"
"B3GALT5","10317"
"B3GALT5-AS1","114041"
"IGSF5","150084"
"PCP4","5121"
"BACE2","25825"
"FAM3B","54097"
"MX2","4600"
"MX1","4599"
"TMPRSS2","7113"
"RIPK4","54101"
"PRDM15","63977"
"C2CD2","25966"
"ZBTB21","49854"
"UMODL1","89766"
"ABCG1","9619"
"TFF3","7033"
"TMPRSS3","64699"
"UBASH3A","53347"
"RSPH1","89765"
"SLC37A1","54020"
"LINC01671","101928233"
"PDE9A","5152"
"WDR4","10785"
"NDUFV3","4731"
"PKNOX1","5316"
"CBS","875"
"U2AF1","7307"
"FRGCA","106481742"
"LINC01679","101928399"
"SIK1","150094"
"LINC00319","284836"
"HSF2BP","11077"
"RRP1B","23076"
"PDXK","8566"
"CSTB","1476"
"RRP1","8568"
"AATBC","284837"
"AGPAT3","56894"
"TRAPPC10","7109"
"PWP2","5822"
"LINC01678","105377138"
"ICOSLG","23308"
"PFKL","5211"
"TRPM2","7226"
"TRPM2-AS","101928607"
"LRRC3-DT","100861510"
"LRRC3","81543"
"UBE2G2","7327"
"LINC01424","101928689"
"SUMO3","6612"
"PTTG1IP","754"
"ITGB2","3689"
"ITGB2-AS1","100505746"
"LINC01547","84536"
"LINC00163","727699"
"LINC00165","727701"
"PICSAR","378825"
"ADARB1","104"
"LINC00334","114042"
"POFUT2","23275"
"COL18A1","80781"
"SLC19A1","6573"
"LINC01694","105372840"
"PCBP3","54039"
"COL6A1","1291"
"COL6A2","1292"
"FTCD","10841"
"FTCD-AS1","100861507"
"SPATC1L","84221"
"LSS","4047"
"MCM3AP-AS1","114044"
"MCM3AP","8888"
"YBEY","54059"
"C21orf58","54058"
"PCNT","5116"
"DIP2A","23181"
"S100B","6285"
"PRMT2","3275"
"MT-ND1","4535"
"MT-ND2","4536"
"MT-CO1","4512"
"MT-CO2","4513"
"MT-ATP8","4509"
"MT-ATP6","4508"
"MT-CO3","4514"
"MT-ND3","4537"
"MT-ND4L","4539"
"MT-ND4","4538"
"MT-ND5","4540"
"MT-ND6","4541"
"MT-CYB","4519"
"MAFIP","727764"
"FAM87B","400728"
"HES5","388585"
"CCDC27","148870"
"LINC01672","100505887"
"AADACL3","126767"
"SLC25A34-AS1","110806303"
"HSPB7","27129"
"PADI6","353238"
"RNF186","54546"
"SH2D5","400745"
"LDLRAD2","401944"
"MDS2","259283"
"RHD","6007"
"C1orf232","110806296"
"DCDC2B","149069"
"GJB4","127534"
"TMEM35B","100506144"
"GUCA2B","2981"
"GUCA2A","2980"
"CLDN19","149461"
"CFAP57","149465"
"TEX38","374973"
"CYP4B1","1580"
"TRABD2B","388630"
"SLC5A9","200010"
"LINC01562","105378716"
"SLC1A7","6512"
"CDCP2","200008"
"MROH7","374977"
"PCSK9","255738"
"LINC01767","105378744"
"DAB1","1600"
"IL23R","149233"
"GNG12-AS1","100289178"
"TNNI3K","51086"
"GIPC2","54810"
"DNASE2B","58511"
"CLCA4","22802"
"PKN2-AS1","101927891"
"BARHL2","343472"
"LINC01761","440594"
"FRRS1","391059"
"GPR88","54112"
"MYBPHL","343263"
"GPR61","83873"
"GNAT2","2780"
"RBM15-AS1","440600"
"INKA2","55924"
"SYCP1","6847"
"MAB21L3","126868"
"LINC01762","101929023"
"LINC00624","100289211"
"LINC01731","105371226"
"CTXND2","100996521"
"LINGO4","339398"
"THEM5","284486"
"HRNR","388697"
"FLG","2312"
"CRCT1","54544"
"LCE3E","353145"
"LCE3D","84648"
"LCE1C","353133"
"SMCP","4184"
"IVL","3713"
"LINC01527","101927988"
"SPRR5","110806278"
"SPRR3","6707"
"SPRR2B","6701"
"SPRR2F","6705"
"SPRR2G","6706"
"PRR9","574414"
"S100A7A","338324"
"NUP210L","91181"
"PKLR","5313"
"RXFP4","339403"
"BCAN","63827"
"ITLN1","55600"
"ITLN2","142683"
"APOA2","336"
"FCGR3B","2215"
"CCDC190","339512"
"MAEL","84944"
"LINC00626","79100"
"CCDC181","57821"
"LINC01681","105371609"
"MYOCOS","110806290"
"C1orf105","92346"
"TNN","63923"
"BRINP2","57795"
"C1orf220","400798"
"LHX4","89884"
"OVAAL","148756"
"LINC01732","101928973"
"ZNF648","127665"
"LINC01344","400799"
"RGSL1","353299"
"PRG4","10216"
"LINC00862","554279"
"ASCL5","647219"
"IGFN1","91156"
"MYBPH","4608"
"ZBED6","100381270"
"LINC00628","127841"
"LEMD1-AS1","284576"
"SLC26A9","115019"
"SPATA45","149643"
"LINC02257","105372950"
"FAM177B","400823"
"LEFTY1","10637"
"TMEM78","677790"
"LINC01736","101927532"
"TSNAX-DISC1","100303453"
"RGS7","6000"
"OR2B11","127623"
"SNTG2","54221"
"TPO","7173"
"NTSR2","23620"
"LINC00276","100499171"
"GACAT3","104797537"
"LINC01376","400945"
"ADGRF3","165082"
"CIB4","130106"
"AGBL5-AS1","100874031"
"TCF23","150921"
"GTF3C2-AS1","100505624"
"CAPN13","92291"
"TMEM178A","130733"
"STON1-GTF2A1L","286749"
"LHCGR","3973"
"GPR75","10936"
"MIR4432HG","106660609"
"LINC01805","105374774"
"MEIS1-AS2","100873998"
"LINC01797","101927577"
"LINC01828","102800447"
"LINC01829","644838"
"GKN1","56287"
"ASPRV1","151516"
"CLEC4F","165530"
"ATP6V1B1-AS1","101927750"
"DCTN1-AS1","100189589"
"DQX1","165545"
"LINC01291","102724515"
"LINC01815","100507201"
"SH2D6","284948"
"IGKV1D-33","28896"
"IGKV3D-20","28874"
"IGKV1D-13","28902"
"IGKV3D-11","28876"
"CNNM3-DT","100506036"
"FAM178B","51252"
"VWA3B","200403"
"LINC01849","105373507"
"CREG2","200407"
"IL37","27178"
"IL36G","56300"
"IL36B","27177"
"IL1F10","84639"
"STEAP3-AS1","100874111"
"LINC01854","151121"
"KCNJ3","3760"
"UPP2","151531"
"SLC38A11","151258"
"SCN3A","6328"
"DLX1","1745"
"LINC01117","102724224"
"CERKL","375298"
"DIRC1","116093"
"AOX1","316"
"CDK15","65061"
"MYOSLID","105373853"
"CXCR2","3579"
"CATIP","375307"
"ATG9A","79065"
"DAW1","164781"
"SPHKAP","80309"
"MROH2A","339766"
"SPP2","6694"
"GBX2","2637"
"ACKR3","57007"
"IL5RA","3568"
"GRM7","2917"
"SLC6A1","6529"
"TIMP4","7079"
"MKRN2OS","100129480"
"LINC00691","152024"
"RBMS3-AS2","100873978"
"VIPR1-AS1","100874007"
"SNRK-AS1","100873954"
"LINC02009","105377068"
"LRRC2-AS1","83598"
"BSN-DT","100132677"
"CDHR4","389118"
"RBM5-AS1","100775107"
"DENND6A-AS1","106144528"
"C3orf49","132200"
"LINC02005","105377165"
"FRG2C","100288801"
"HTR1F","3355"
"LINC00973","105374003"
"MYH15","22989"
"SLC9C1","285335"
"LINC02042","101929694"
"LINC02044","101929717"
"ARHGAP31-AS1","100874246"
"STXBP5L","9515"
"MYLK-AS2","100873940"
"MUC13","56667"
"LINC02014","105374105"
"IL20RB-AS1","107986136"
"GRK7","131890"
"ATP1B3-AS1","100874077"
"PAQR9-AS1","101927832"
"LNCSRLR","109729161"
"CPB1","1360"
"ERICH6","131831"
"LINC02066","105374158"
"LINC00886","730091"
"LINC00880","339894"
"IL12A-AS1","101928376"
"ARL14","80117"
"LINC02067","101243545"
"WDR49","151790"
"TERC","7012"
"TMEM212","389177"
"LINC02068","105374219"
"SPATA16","83893"
"NAALADL2-AS2","100874244"
"KCNMB2-AS1","104797538"
"SOX2","6657"
"YEATS2-AS1","100874113"
"IGF2BP2-AS1","646600"
"LINC01968","100507391"
"LINC01972","105374293"
"MUC4","4585"
"MSANTD1","345222"
"HGFAC","3083"
"HMX1","3166"
"CPEB2-DT","441009"
"LINC02438","107986264"
"LINC02265","101060498"
"LRRC66","339977"
"PDCL2","132954"
"TMPRSS11D","9407"
"SULT1B1","27284"
"SULT1E1","6783"
"HTN3","3347"
"HTN1","3346"
"PRR27","401137"
"ODAM","54959"
"CSN3","1448"
"ALB","213"
"AFP","174"
"LINC02499","728040"
"PF4V1","5197"
"PPBP","5473"
"CCDC158","339965"
"SOWAHB","345079"
"LINC01088","100505875"
"LINC00989","100506035"
"BMP3","651"
"PRKG2","5593"
"SLC10A6","345274"
"C4orf36","132989"
"HSD17B13","345275"
"ADH1C","126"
"ADH7","131"
"C4orf17","84103"
"DKK2","27123"
"RRH","10692"
"LRIT3","345193"
"NDST3","9348"
"LINC01091","285419"
"MGARP","84709"
"SMAD1-AS1","104326058"
"DCHS2","54798"
"RXFP1","59350"
"SMIM31","100505989"
"LINC01179","101928151"
"TLL1","7092"
"LINC02275","100506085"
"LINC02427","105377585"
"TRIML1","339976"
"LINC01060","401164"
"LINC02116","101929034"
"LINC01019","285577"
"LINC02145","401172"
"LINC02100","107986408"
"CDH18","1016"
"CDH6","1004"
"SLC45A2","51151"
"NADK2-AS1","101056700"
"RANBP3L","202151"
"GDNF-AS1","100861519"
"GDNF","2668"
"C9","735"
"LINC01033","104355136"
"HSPB3","8988"
"MCIDAS","345643"
"LINC02065","101928741"
"LINC02198","101928885"
"LINC02197","102724392"
"BHMT","635"
"LINC01337","103689917"
"GPR150","285601"
"LIX1-AS1","101926893"
"LINC01340","102546227"
"TICAM2","353376"
"LVRN","206338"
"SEMA6A-AS2","105379132"
"ZNF474","133923"
"CCDC192","728586"
"IL3","3562"
"LECT2","3950"
"LRRTM2","26045"
"MATR3","9782"
"SLC23A1","9963"
"SMIM33","111064649"
"PSD2","84249"
"SLC4A9","83697"
"PCDHA10","56139"
"PCDHB3","56132"
"PCDHB5","26167"
"PCDHB11","56125"
"PCDHB12","56124"
"SLC25A2","83884"
"PCDHGA3","56112"
"PCDHGA4","56111"
"PCDHGA7","56108"
"PCDHGB4","8641"
"PCDHGB5","56101"
"PCDHGA9","56107"
"PCDHGB7","56099"
"PCDHGA11","56105"
"PCDHGA12","26025"
"PCDHGC3","5098"
"LINC01844","101926975"
"ARHGAP26-AS1","100874239"
"SPINK5","11005"
"SPINK13","153218"
"SPINK7","84651"
"SH3TC2-DT","255187"
"IRGM","345611"
"SAP30L-AS1","386627"
"FABP6","2172"
"CDHR2","54825"
"SNCB","6620"
"PFN3","345456"
"LY86-AS1","285780"
"MIR548A1HG","105374956"
"LINC00581","100874531"
"ZNF311","282890"
"TRIM31","11074"
"TRIM15","89870"
"LINC02569","111082993"
"MDC1-AS1","106478956"
"HCG20","105375013"
"LINC02570","105375014"
"C6orf47-AS1","106480731"
"SAPCD1-AS1","104413891"
"PPT2-EGFL8","100532746"
"LINC00336","401253"
"IP6K3","117283"
"RPS10-NUDT3","100529239"
"RAB44","401258"
"GLP1R","2740"
"TREML2","79865"
"GUCA1B","2979"
"POLH-AS1","111216283"
"ANKRD66","100287718"
"ADGRF4","221393"
"OPN5","221391"
"GSTA2","2939"
"GCM1","8521"
"MLIP","90523"
"KHDC1L","100129128"
"GABRR1","2569"
"FHL5","9457"
"KLHL32","114792"
"LINC02526","105377926"
"SLC22A16","85413"
"RSPH4A","345895"
"ROS1","6098"
"PLN","5350"
"ENPP3","5169"
"ALDH8A1","64577"
"ECT2L","345930"
"LUADT1","106182249"
"RAET1E","135250"
"RAET1G","353091"
"PNLDC1","154197"
"SLC22A3","6581"
"UNC93A","54346"
"FRMD1","79981"
"CYP2W1","54905"
"OCM","654231"
"RSPH10B","222967"
"ANKRD61","100310846"
"GRID2IP","392862"
"DGKB","1607"
"AGMO","392636"
"MEOX2","4223"
"LINC02587","101927524"
"STK31","56164"
"NPY","4852"
"HOXA2","3199"
"HOXA11","3207"
"HOXA11-AS","221883"
"HOXA13","3209"
"HOTTIP","100316868"
"EVX1-AS","101410536"
"EVX1","2128"
"JAZF1-AS1","100128081"
"INMT","11185"
"BMPER","168667"
"NME8","51314"
"POU6F2","11281"
"SPDYE1","285955"
"GCK","2645"
"NPC1L1","29881"
"PKD1L1","168507"
"C7orf57","136288"
"EGFR-AS1","100507500"
"ELDR","102725541"
"GALNT17","64409"
"TRIM50","135892"
"CASTOR2","729438"
"SPDYE5","442590"
"SPDYE16","102723555"
"ERVW-1","30816"
"PON1","5444"
"KPNA7","402569"
"ATP5MF-PTCD1","100526740"
"OR2AE1","81392"
"FBXO24","26261"
"PCOLCE-AS1","100129845"
"EPO","2056"
"ACHE","43"
"MOGAT3","346606"
"NFE4","58160"
"RELN","5649"
"LINC02577","111216280"
"SLC26A4","5172"
"LINC01393","102724386"
"RNF148","378925"
"IQUB","154865"
"HYAL4","23553"
"FSCN3","29999"
"LRRC4","64101"
"MESTIT1","317751"
"AKR1B10","57016"
"STRA8","346673"
"SLC13A4","26266"
"ATP6V0A4","50617"
"WEE2-AS1","285962"
"WEE2","494551"
"TRBV28","28559"
"KEL","3792"
"PIP","5304"
"OR2A25","392138"
"OR2A7","401427"
"AOC1","26"
"ABCF2","10061"
"CRYGN","155051"
"LINC00102","100359394"
"ARSD-AS1","100506356"
"ARSF","416"
"LINC01546","100129464"
"FAM239B","729162"
"CLDN34","100288814"
"FAM9C","171484"
"LINC02154","109729169"
"ASB11","140456"
"INE2","8551"
"PPEF1","5475"
"MAGEB4","4115"
"MAGEB1","4112"
"NR0B1","190"
"GK-AS1","100873902"
"LINC01204","101927528"
"LINC01545","724087"
"GLOD5","392465"
"XAGE3","170626"
"PFKFB1","5207"
"PAGE2B","389860"
"PAGE2","203569"
"ASB12","142689"
"ZC3H12B","340554"
"CITED1","4435"
"XKRX","402415"
"DRP2","1821"
"TAF7L","54457"
"RAB40AL","282808"
"TCEAL5","340543"
"RAB40A","142684"
"TMEM31","203562"
"ESX1","80712"
